id,name,sector,subsector,country,assetType,sourceType,centroid,gas,emissionsQuantity,emissionsFactor,emissionsFactorUnits,activity,activityUnits,capacity,capacityUnits,capacityFactor,year
1320128,Galgamuwa Division,buildings,residential-onsite-fuel-usage,LKA,,gadm-aggregation,"{'longitude': 80.25030421443137, 'latitude': 8.021688938500091, 'srid': 4326}",co2e_20yr,10106.8379,0.000112361,t of CO2e_20yr per MJ,89950071.51,MJ,10532515.748879999,m^2,8.540226633319305,2025
1320116,Ruwanwella Division,buildings,residential-onsite-fuel-usage,LKA,,gadm-aggregation,"{'longitude': 80.22363353558346, 'latitude': 7.065859080000052, 'srid': 4326}",co2e_20yr,10099.716865000002,0.000219516,t of CO2e_20yr per MJ,46009114.14,MJ,5387341.128839999,m^2,8.540226625,2025
1320251,Muttur Division,buildings,residential-onsite-fuel-usage,LKA,,gadm-aggregation,"{'longitude': 81.2961082701614, 'latitude': 8.425025500000116, 'srid': 4326}",co2e_20yr,10077.528499999999,7.33085113438407e-05,t of CO2e_20yr per MJ,137467373.4,MJ,16096454.940240001,m^2,8.540226644870808,2025
1320191,Moneragala Division,buildings,residential-onsite-fuel-usage,LKA,,gadm-aggregation,"{'longitude': 81.35478030823388, 'latitude': 6.847137928500018, 'srid': 4326}",co2e_20yr,10017.7905,0.000122401,t of CO2e_20yr per MJ,81843867.38,MJ,9583336.74,m^2,8.540226603266074,2025
1320077,Bulathsinhala Division,buildings,residential-onsite-fuel-usage,LKA,,gadm-aggregation,"{'longitude': 80.18279834104516, 'latitude': 6.645684003500094, 'srid': 4326}",co2e_20yr,9996.581209999998,0.000185135,t of CO2e_20yr per MJ,53996121.64443001,MJ,6322563.13,m^2,8.540226572,2025
1320065,Thenmaradchy (Chavakachcheri) Division,buildings,residential-onsite-fuel-usage,LKA,,gadm-aggregation,"{'longitude': 80.18563320323392, 'latitude': 9.667316058500118, 'srid': 4326}",co2e_20yr,9862.640645000001,6.959545221183626e-05,t of CO2e_20yr per MJ,141713866.8,MJ,16593689.321159996,m^2,8.540226592319577,2025
1320139,Mallawapitiya Division,buildings,residential-onsite-fuel-usage,LKA,,gadm-aggregation,"{'longitude': 80.39273389343316, 'latitude': 7.469221999000069, 'srid': 4326}",co2e_20yr,9857.621860000001,9.111871368326716e-05,t of CO2e_20yr per MJ,108184383.44362001,MJ,12667624.406520003,m^2,8.540226642,2025
1320166,Ukuwela Division,buildings,residential-onsite-fuel-usage,LKA,,gadm-aggregation,"{'longitude': 80.61253431795456, 'latitude': 7.43760800350006, 'srid': 4326}",co2e_20yr,9796.434925000001,0.000103538,t of CO2e_20yr per MJ,94616360.23108001,MJ,11078905.070039997,m^2,8.540226641,2025
1320216,Dankotuwa Division,buildings,residential-onsite-fuel-usage,LKA,,gadm-aggregation,"{'longitude': 79.9072029079253, 'latitude': 7.323544501500093, 'srid': 4326}",co2e_20yr,9756.74481,6.264746218084077e-05,t of CO2e_20yr per MJ,155740463.7,MJ,18236104.267559994,m^2,8.540226652590214,2025
1320193,Siyambalanduwa Division,buildings,residential-onsite-fuel-usage,LKA,,gadm-aggregation,"{'longitude': 81.54142377270426, 'latitude': 6.874432802500138, 'srid': 4326}",co2e_20yr,9745.971455,9.860720136805633e-05,t of CO2e_20yr per MJ,98836305.26,MJ,11573030.770680001,m^2,8.540226602342528,2025
1320110,Dehiovita Division,buildings,residential-onsite-fuel-usage,LKA,,gadm-aggregation,"{'longitude': 80.26453636864193, 'latitude': 6.937331438500081, 'srid': 4326}",co2e_20yr,9677.14044,0.000164588,t of CO2e_20yr per MJ,58796136.85,MJ,6884610.845160001,m^2,8.540226626329169,2025
1320069,Valikamam East Division,buildings,residential-onsite-fuel-usage,LKA,,gadm-aggregation,"{'longitude': 80.11224989526744, 'latitude': 9.739006519500094, 'srid': 4326}",co2e_20yr,9651.827905000002,8.08993511454844e-05,t of CO2e_20yr per MJ,119306617.02889001,MJ,13969959.225959996,m^2,8.540226574690767,2025
1320231,Eheliyagoda Division,buildings,residential-onsite-fuel-usage,LKA,,gadm-aggregation,"{'longitude': 80.23339730962562, 'latitude': 6.84203958450007, 'srid': 4326}",co2e_20yr,9645.983960000001,0.000234706,t of CO2e_20yr per MJ,41098178.63,MJ,4812305.431,m^2,8.540226555,2025
1319956,Thalawa Division,buildings,residential-onsite-fuel-usage,LKA,,gadm-aggregation,"{'longitude': 80.40556847831772, 'latitude': 8.190065860999994, 'srid': 4326}",co2e_20yr,9578.171784999997,0.000147075,t of CO2e_20yr per MJ,65124599.50042999,MJ,7625628.935399999,m^2,8.540226655680291,2025
1320073,Valikamam West Division,buildings,residential-onsite-fuel-usage,LKA,,gadm-aggregation,"{'longitude': 79.9492352306045, 'latitude': 9.74293150000008, 'srid': 4326}",co2e_20yr,9577.48574,0.000104737,t of CO2e_20yr per MJ,91442864.61,MJ,10707311.200439999,m^2,8.540226663564454,2025
1320102,Poojapitiya Division,buildings,residential-onsite-fuel-usage,LKA,,gadm-aggregation,"{'longitude': 80.5533307374784, 'latitude': 7.409903049000092, 'srid': 4326}",co2e_20yr,9482.799705,0.000212696,t of CO2e_20yr per MJ,44583883.67012001,MJ,5220456.718,m^2,8.540226666339752,2025
1320135,Kuliyapitiya East Division,buildings,residential-onsite-fuel-usage,LKA,,gadm-aggregation,"{'longitude': 80.15155525005684, 'latitude': 7.465647460000071, 'srid': 4326}",co2e_20yr,9466.87884,0.000113316,t of CO2e_20yr per MJ,83543989.19,MJ,9782408.961,m^2,8.540226597121343,2025
1319923,Medawachchiya Division,buildings,residential-onsite-fuel-usage,LKA,,gadm-aggregation,"{'longitude': 80.48285556417645, 'latitude': 8.57340431250006, 'srid': 4326}",co2e_20yr,9353.742815,7.970236762406826e-05,t of CO2e_20yr per MJ,117358406,MJ,13741837.56,m^2,8.54022655,2025
1320221,Mahawewa Division,buildings,residential-onsite-fuel-usage,LKA,,gadm-aggregation,"{'longitude': 79.8580910850989, 'latitude': 7.463595868000083, 'srid': 4326}",co2e_20yr,9346.18671,6.668034865828004e-05,t of CO2e_20yr per MJ,140164034.8,MJ,16412214.907079997,m^2,8.540226629758864,2025
1320050,Angunakolapelessa Division,buildings,residential-onsite-fuel-usage,LKA,,gadm-aggregation,"{'longitude': 80.87482280459952, 'latitude': 6.195909977500121, 'srid': 4326}",co2e_20yr,9287.971935,0.000139919,t of CO2e_20yr per MJ,66381207.45526999,MJ,7772768.821200001,m^2,8.540226653109402,2025
1320097,Minipe Division,buildings,residential-onsite-fuel-usage,LKA,,gadm-aggregation,"{'longitude': 80.94933223091331, 'latitude': 7.342857361000084, 'srid': 4326}",co2e_20yr,9283.448495,0.000114251,t of CO2e_20yr per MJ,81254543.14,MJ,9514331.027,m^2,8.540226623616181,2025
1320118,Yatiyanthota Division,buildings,residential-onsite-fuel-usage,LKA,,gadm-aggregation,"{'longitude': 80.3826969217443, 'latitude': 7.016855955000125, 'srid': 4326}",co2e_20yr,9281.957820000001,0.000277794,t of CO2e_20yr per MJ,33413098.63673999,MJ,3912437.0220000013,m^2,8.540226577157663,2025
1320072,Valikamam South-West Division,buildings,residential-onsite-fuel-usage,LKA,,gadm-aggregation,"{'longitude': 79.98740621511197, 'latitude': 9.747269519500149, 'srid': 4326}",co2e_20yr,9276.209175,0.000121808,t of CO2e_20yr per MJ,76154565.06,MJ,8917159.778,m^2,8.540226591846322,2025
1320029,Karandeniya Division,buildings,residential-onsite-fuel-usage,LKA,,gadm-aggregation,"{'longitude': 80.09950259182023, 'latitude': 6.306932688000159, 'srid': 4326}",co2e_20yr,9275.920205,0.000131445,t of CO2e_20yr per MJ,70568579.93,MJ,8263080.510239999,m^2,8.540226594583956,2025
1320179,Mulatiyana Division,buildings,residential-onsite-fuel-usage,LKA,,gadm-aggregation,"{'longitude': 80.59285596331291, 'latitude': 6.150577069000093, 'srid': 4326}",co2e_20yr,9175.537349999999,0.000326574,t of CO2e_20yr per MJ,28096342.527490005,MJ,3289882.5390000003,m^2,8.540226647736253,2025
1320223,Nattandiya Division,buildings,residential-onsite-fuel-usage,LKA,,gadm-aggregation,"{'longitude': 79.87329419071455, 'latitude': 7.395971775500129, 'srid': 4326}",co2e_20yr,9147.51661,5.3055710810053334e-05,t of CO2e_20yr per MJ,172413421.10652998,MJ,20188389.582959995,m^2,8.540226569238365,2025
1320085,Palindanuwara Division,buildings,residential-onsite-fuel-usage,LKA,,gadm-aggregation,"{'longitude': 80.26182549505894, 'latitude': 6.508772850500092, 'srid': 4326}",co2e_20yr,9117.845129999998,0.0002649,t of CO2e_20yr per MJ,34419920.34268999,MJ,4030328.644440001,m^2,8.540226711,2025
1319990,Rideemaliyadda Division,buildings,residential-onsite-fuel-usage,LKA,,gadm-aggregation,"{'longitude': 81.15042280887869, 'latitude': 7.269010544500077, 'srid': 4326}",co2e_20yr,8985.022625,9.013481861241111e-05,t of CO2e_20yr per MJ,99684259.23877998,MJ,11672320.163639998,m^2,8.540226608014287,2025
1320003,Manmunai South and Eruvilpattu Division,buildings,residential-onsite-fuel-usage,LKA,,gadm-aggregation,"{'longitude': 81.78861361626849, 'latitude': 7.539167000000077, 'srid': 4326}",co2e_20yr,8916.48711,7.792255980080188e-05,t of CO2e_20yr per MJ,114427543.6,MJ,13398654.116999997,m^2,8.540226698386533,2025
1320063,Jaffna Division,buildings,residential-onsite-fuel-usage,LKA,,gadm-aggregation,"{'longitude': 80.01425668196734, 'latitude': 9.6724624630001, 'srid': 4326}",co2e_20yr,8914.967059999999,4.6329326968581025e-05,t of CO2e_20yr per MJ,192425999.8,MJ,22531720.349879995,m^2,8.540226701245423,2025
1317940,Akkaraipattu Division,buildings,residential-onsite-fuel-usage,LKA,,gadm-aggregation,"{'longitude': 81.75395322034734, 'latitude': 7.212806991000122, 'srid': 4326}",co2e_20yr,8862.976755,7.052564512165612e-05,t of CO2e_20yr per MJ,125670268.4,MJ,14715097.771799998,m^2,8.540226535,2025
1320187,Buttala Division,buildings,residential-onsite-fuel-usage,LKA,,gadm-aggregation,"{'longitude': 81.32912903894416, 'latitude': 6.635183811500127, 'srid': 4326}",co2e_20yr,8784.97923,0.000100737,t of CO2e_20yr per MJ,87207091.58997999,MJ,10211332.23,m^2,8.540226646748884,2025
1320169,Akuressa Division,buildings,residential-onsite-fuel-usage,LKA,,gadm-aggregation,"{'longitude': 80.43655838895563, 'latitude': 6.134563685500069, 'srid': 4326}",co2e_20yr,8722.332875,0.00026331,t of CO2e_20yr per MJ,33125665.954639994,MJ,3878780.6762399995,m^2,8.540226612336134,2025
1320082,Madurawala Division,buildings,residential-onsite-fuel-usage,LKA,,gadm-aggregation,"{'longitude': 80.08471618555572, 'latitude': 6.651691913500058, 'srid': 4326}",co2e_20yr,8722.25817,0.000120936,t of CO2e_20yr per MJ,72122817.85,MJ,8445070.809480002,m^2,8.540226538372968,2025
1320207,Elahera Division,buildings,residential-onsite-fuel-usage,LKA,,gadm-aggregation,"{'longitude': 80.85358112802858, 'latitude': 7.82710361400018, 'srid': 4326}",co2e_20yr,8456.724380000001,0.000126313,t of CO2e_20yr per MJ,66950326.927880004,MJ,7839408.673,m^2,8.540226657,2025
1320150,Udubaddawa Division,buildings,residential-onsite-fuel-usage,LKA,,gadm-aggregation,"{'longitude': 79.94777503507312, 'latitude': 7.481505870999996, 'srid': 4326}",co2e_20yr,8454.995565,9.915292627614442e-05,t of CO2e_20yr per MJ,85272274.68,MJ,9984778.883399999,m^2,8.540226647,2025
1320030,Nagoda Division,buildings,residential-onsite-fuel-usage,LKA,,gadm-aggregation,"{'longitude': 80.3255771574118, 'latitude': 6.210231066000091, 'srid': 4326}",co2e_20yr,8437.236574999999,0.000189007,t of CO2e_20yr per MJ,44639818.50605999,MJ,5227006.297,m^2,8.540226656144792,2025
1320071,Valikamam South Division,buildings,residential-onsite-fuel-usage,LKA,,gadm-aggregation,"{'longitude': 80.02918813513074, 'latitude': 9.745397567500078, 'srid': 4326}",co2e_20yr,8426.638405,9.058120027900216e-05,t of CO2e_20yr per MJ,93028557.57094002,MJ,10892984.67,m^2,8.540226615189528,2025
1320022,Bentota Division,buildings,residential-onsite-fuel-usage,LKA,,gadm-aggregation,"{'longitude': 80.0607986455001, 'latitude': 6.385312795500084, 'srid': 4326}",co2e_20yr,8417.888955000002,0.000145747,t of CO2e_20yr per MJ,57756741.683379985,MJ,6762905.054999999,m^2,8.540226606,2025
1320172,Dickwella Division,buildings,residential-onsite-fuel-usage,LKA,,gadm-aggregation,"{'longitude': 80.67965340278343, 'latitude': 5.985849392000091, 'srid': 4326}",co2e_20yr,8336.471115,7.054959015988145e-05,t of CO2e_20yr per MJ,118164699.41366999,MJ,13836248.698679997,m^2,8.540226616838936,2025
1320180,Pasgoda Division,buildings,residential-onsite-fuel-usage,LKA,,gadm-aggregation,"{'longitude': 80.61564195124717, 'latitude': 6.270303488500132, 'srid': 4326}",co2e_20yr,8318.99021,0.00031752,t of CO2e_20yr per MJ,26199868.91,MJ,3067818.9351600003,m^2,8.540226611,2025
1320247,Kantalai Division,buildings,residential-onsite-fuel-usage,LKA,,gadm-aggregation,"{'longitude': 81.06859390728557, 'latitude': 8.34116792650002, 'srid': 4326}",co2e_20yr,8282.05207,0.000109139,t of CO2e_20yr per MJ,75885506.08,MJ,8885654.858,m^2,8.540226611549182,2025
1320236,Kahawatta Division,buildings,residential-onsite-fuel-usage,LKA,,gadm-aggregation,"{'longitude': 80.54756382604741, 'latitude': 6.527090311000051, 'srid': 4326}",co2e_20yr,8281.070795,0.000339931,t of CO2e_20yr per MJ,24361069.656079996,MJ,2852508.5703600007,m^2,8.540226630416576,2025
1319893,Uhana Division,buildings,residential-onsite-fuel-usage,LKA,,gadm-aggregation,"{'longitude': 81.56688343340917, 'latitude': 7.402903080000073, 'srid': 4326}",co2e_20yr,8171.752455,0.000105716,t of CO2e_20yr per MJ,77299125.08,MJ,9051179.585040001,m^2,8.540226647116999,2025
1319896,Galenbindunuwewa Division,buildings,residential-onsite-fuel-usage,LKA,,gadm-aggregation,"{'longitude': 80.71402086818865, 'latitude': 8.26076889050006, 'srid': 4326}",co2e_20yr,8114.856649999999,9.412462386245078e-05,t of CO2e_20yr per MJ,86213960.99,MJ,10095043.69,m^2,8.540226631965165,2025
1320080,Ingiriya Division,buildings,residential-onsite-fuel-usage,LKA,,gadm-aggregation,"{'longitude': 80.1491262568536, 'latitude': 6.762242316500078, 'srid': 4326}",co2e_20yr,8107.734925000001,9.446157537424905e-05,t of CO2e_20yr per MJ,85831036.51,MJ,10050205.95,m^2,8.540226629088648,2025
1320181,Pitabeddara Division,buildings,residential-onsite-fuel-usage,LKA,,gadm-aggregation,"{'longitude': 80.47359269646594, 'latitude': 6.246428490000142, 'srid': 4326}",co2e_20yr,8087.131474999999,0.000302742,t of CO2e_20yr per MJ,26712942.486300003,MJ,3127896.2224800005,m^2,8.540226588822131,2025
1320239,Kolonna Division,buildings,residential-onsite-fuel-usage,LKA,,gadm-aggregation,"{'longitude': 80.66694327195304, 'latitude': 6.382569789000087, 'srid': 4326}",co2e_20yr,8020.1603,0.000248076,t of CO2e_20yr per MJ,32329506.22,MJ,3785556.0302400007,m^2,8.540226578289568,2025
1320184,Welipitiya Division,buildings,residential-onsite-fuel-usage,LKA,,gadm-aggregation,"{'longitude': 80.44647861986553, 'latitude': 6.0228190425001165, 'srid': 4326}",co2e_20yr,7917.855265,0.000129277,t of CO2e_20yr per MJ,61247329.65,MJ,7171628.0818799995,m^2,8.540226702824832,2025
1320090,Doluwa Division,buildings,residential-onsite-fuel-usage,LKA,,gadm-aggregation,"{'longitude': 80.62805782169681, 'latitude': 7.164829970000028, 'srid': 4326}",co2e_20yr,7883.350445,0.000144265,t of CO2e_20yr per MJ,54644881.24959999,MJ,6398528.232120001,m^2,8.540226637633308,2025
1320087,Walallawita Division,buildings,residential-onsite-fuel-usage,LKA,,gadm-aggregation,"{'longitude': 80.19625295083357, 'latitude': 6.398081064500047, 'srid': 4326}",co2e_20yr,7852.791190000001,0.000222745,t of CO2e_20yr per MJ,35254642.02120001,MJ,4128068.681879999,m^2,8.540226613948775,2025
1320066,Vadamaradchi South-West Division,buildings,residential-onsite-fuel-usage,LKA,,gadm-aggregation,"{'longitude': 80.18822771825008, 'latitude': 9.77334843500006, 'srid': 4326}",co2e_20yr,7811.55662,6.439427932122787e-05,t of CO2e_20yr per MJ,121308238.90476999,MJ,14204334.914879998,m^2,8.540226602070009,2025
1320051,Beliatta Division,buildings,residential-onsite-fuel-usage,LKA,,gadm-aggregation,"{'longitude': 80.71009725927249, 'latitude': 6.052452565000067, 'srid': 4326}",co2e_20yr,7801.07201,0.000154807,t of CO2e_20yr per MJ,50392311.2,MJ,5900582.377,m^2,8.540226706316592,2025
1320177,Malimbada Division,buildings,residential-onsite-fuel-usage,LKA,,gadm-aggregation,"{'longitude': 80.49922436440329, 'latitude': 6.0189218515000675, 'srid': 4326}",co2e_20yr,7796.163454999998,0.000129237,t of CO2e_20yr per MJ,60324562.374319986,MJ,7063578.745,m^2,8.540226498255352,2025
1319910,Kahatagasdigiliya Division,buildings,residential-onsite-fuel-usage,LKA,,gadm-aggregation,"{'longitude': 80.7110289227297, 'latitude': 8.441621303500085, 'srid': 4326}",co2e_20yr,7789.649655,9.019220490333805e-05,t of CO2e_20yr per MJ,86367216.13966998,MJ,10112988.8,m^2,8.540226617288939,2025
1320109,Bulathkohupitiya Division,buildings,residential-onsite-fuel-usage,LKA,,gadm-aggregation,"{'longitude': 80.34951261328754, 'latitude': 7.105819941500044, 'srid': 4326}",co2e_20yr,7710.886185,0.00027868,t of CO2e_20yr per MJ,27669313.44,MJ,3239880.497760001,m^2,8.540226547315587,2025
1320129,Ganewatta Division,buildings,residential-onsite-fuel-usage,LKA,,gadm-aggregation,"{'longitude': 80.38457554301431, 'latitude': 7.660370112000036, 'srid': 4326}",co2e_20yr,7673.92613,0.000142081,t of CO2e_20yr per MJ,54010849.09424001,MJ,6324287.5641600005,m^2,8.540226633640401,2025
1320185,Badalkumbura Division,buildings,residential-onsite-fuel-usage,LKA,,gadm-aggregation,"{'longitude': 81.21177207604849, 'latitude': 6.874963522500082, 'srid': 4326}",co2e_20yr,7669.392365000001,0.000139803,t of CO2e_20yr per MJ,54858415.037939996,MJ,6423531.535320002,m^2,8.540226624,2025
1320143,Nikaweratiya Division,buildings,residential-onsite-fuel-usage,LKA,,gadm-aggregation,"{'longitude': 80.15238792878034, 'latitude': 7.769655942500066, 'srid': 4326}",co2e_20yr,7644.222280000001,7.891902486517013e-05,t of CO2e_20yr per MJ,96861590.63748997,MJ,11341805.774880001,m^2,8.540226535356517,2025
1320056,Sooriyawewa Division,buildings,residential-onsite-fuel-usage,LKA,,gadm-aggregation,"{'longitude': 80.99569265756676, 'latitude': 6.3046863080001, 'srid': 4326}",co2e_20yr,7589.449164999999,0.00010607,t of CO2e_20yr per MJ,71551298.32,MJ,8378149.841040001,m^2,8.540226621969577,2025
1320241,Nivithigala Division,buildings,residential-onsite-fuel-usage,LKA,,gadm-aggregation,"{'longitude': 80.4585819251271, 'latitude': 6.556596995000035, 'srid': 4326}",co2e_20yr,7492.64293,0.000272955,t of CO2e_20yr per MJ,27450123.29,MJ,3214214.862599999,m^2,8.540226606150224,2025
1320028,Imaduwa Division,buildings,residential-onsite-fuel-usage,LKA,,gadm-aggregation,"{'longitude': 80.34596749046801, 'latitude': 6.031597853000079, 'srid': 4326}",co2e_20yr,7439.668624999999,0.000184794,t of CO2e_20yr per MJ,40259359.54,MJ,4714085.628719999,m^2,8.540226611639104,2025
1320005,Porativu Pattu Division,buildings,residential-onsite-fuel-usage,LKA,,gadm-aggregation,"{'longitude': 81.71159172100008, 'latitude': 7.482974529500096, 'srid': 4326}",co2e_20yr,7434.158659999999,8.301225206292024e-05,t of CO2e_20yr per MJ,89554956.95220001,MJ,10486250.628119998,m^2,8.540226638494493,2025
1320100,Pathadumbara Division,buildings,residential-onsite-fuel-usage,LKA,,gadm-aggregation,"{'longitude': 80.65566257598385, 'latitude': 7.347839117500114, 'srid': 4326}",co2e_20yr,7413.308709999999,5.7072244764850124e-05,t of CO2e_20yr per MJ,129893413.9,MJ,15209597.933640001,m^2,8.540226667493082,2025
1320018,Akmeemana Division,buildings,residential-onsite-fuel-usage,LKA,,gadm-aggregation,"{'longitude': 80.28666355802491, 'latitude': 6.055540561500094, 'srid': 4326}",co2e_20yr,7389.46414,4.979145241886453e-05,t of CO2e_20yr per MJ,148408286.6,MJ,17377558.537799995,m^2,8.540226537630673,2025
